Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer
2980923,1998-1999,30,1999-04-24,20:00,KSC Lokeren,6,2,Eendracht Aalst,282,90
2980924,1998-1999,30,1999-04-25,15:00,Club Brugge,3,0,KV Kortrijk,3,19
2980925,1998-1999,30,1999-04-25,15:00,KRC Harelbeke,3,1,Lierse SK,1615,30
2980926,1998-1999,31,1999-04-30,20:00,R Charleroi SC,1,2,Club Brugge,22,3
2980927,1998-1999,31,1999-05-01,20:00,KAA Gent,2,2,KFC Lommelse SK,7,1986
2980928,1998-1999,31,1999-05-01,20:00,KV Oostende,1,0,KRC Harelbeke,31,1615
2980929,1998-1999,31,1999-05-01,20:00,Lierse SK,2,3,KSC Lokeren,30,282
2980930,1998-1999,31,1999-05-01,20:00,KSK Beveren,1,0,KVC Westerlo,2300,2024
2980931,1998-1999,31,1999-05-02,15:00,KV Kortrijk,1,2,Germinal,19,3530
2980932,1998-1999,31,1999-05-02,15:00,Eendracht Aalst,1,4,Excelsior Mouscron,90,224
2980933,1998-1999,31,1999-05-02,18:00,Standard Luik,0,6,RSC Anderlecht,16,35
2980934,1998-1999,31,1999-05-02,20:00,KRC Genk,4,1,Sint-Truidense VV,322,373
2980935,1998-1999,32,1999-04-11,18:00,Sint-Truidense VV,2,2,KV Kortrijk,373,19
2980939,1998-1999,32,1999-05-05,20:00,KFC Lommelse SK,0,3,KRC Genk,1986,322
2980940,1998-1999,32,1999-05-05,20:00,Germinal,2,0,R Charleroi SC,3530,22
2980941,1998-1999,32,1999-05-05,20:00,Club Brugge,3,1,KSK Beveren,3,2300
2980942,1998-1999,32,1999-05-05,20:00,KVC Westerlo,1,1,Excelsior Mouscron,2024,224
2980943,1998-1999,32,1999-05-05,20:00,Lierse SK,3,1,Eendracht Aalst,30,90
2980936,1998-1999,32,1999-05-05,20:00,KSC Lokeren,1,2,KV Oostende,282,31
2980937,1998-1999,32,1999-05-05,20:00,KRC Harelbeke,1,1,Standard Luik,1615,16
2980938,1998-1999,32,1999-05-05,20:00,RSC Anderlecht,4,0,KAA Gent,35,7
2980944,1998-1999,33,1999-05-08,20:00,KVC Westerlo,1,1,Eendracht Aalst,2024,90
2980945,1998-1999,33,1999-05-09,15:00,Excelsior Mouscron,2,0,Club Brugge,224,3
2980946,1998-1999,33,1999-05-09,15:00,KSK Beveren,2,1,Germinal,2300,3530
2980947,1998-1999,33,1999-05-09,15:00,R Charleroi SC,2,1,Sint-Truidense VV,22,373
2980948,1998-1999,33,1999-05-09,15:00,KV Kortrijk,4,1,KFC Lommelse SK,19,1986
2980949,1998-1999,33,1999-05-09,15:00,KRC Genk,2,5,RSC Anderlecht,322,35
2980950,1998-1999,33,1999-05-09,15:00,KAA Gent,0,0,KRC Harelbeke,7,1615
2980951,1998-1999,33,1999-05-09,15:00,Standard Luik,2,4,KSC Lokeren,16,282
2980952,1998-1999,33,1999-05-09,15:00,KV Oostende,0,6,Lierse SK,31,30
2980953,1998-1999,34,1999-05-16,15:00,Eendracht Aalst,4,0,KV Oostende,90,31
2980954,1998-1999,34,1999-05-16,15:00,Lierse SK,3,0,Standard Luik,30,16
2980955,1998-1999,34,1999-05-16,15:00,KSC Lokeren,1,4,KAA Gent,282,7
2980956,1998-1999,34,1999-05-16,15:00,KRC Harelbeke,1,2,KRC Genk,1615,322
2980957,1998-1999,34,1999-05-16,15:00,RSC Anderlecht,3,1,KV Kortrijk,35,19
2980958,1998-1999,34,1999-05-16,15:00,KFC Lommelse SK,2,1,R Charleroi SC,1986,22
2980959,1998-1999,34,1999-05-16,15:00,Sint-Truidense VV,1,1,KSK Beveren,373,2300
2980960,1998-1999,34,1999-05-16,15:00,Germinal,1,1,Excelsior Mouscron,3530,224
2980961,1998-1999,34,1999-05-16,15:00,Club Brugge,5,3,KVC Westerlo,3,2024
2951178,1999-2000,1,1999-08-06,20:00,KFC Verbroedering Geel,1,5,KAA Gent,395,7
2951179,1999-2000,1,1999-08-07,20:00,KSK Beveren,0,2,Eendracht Aalst,2300,90
2951180,1999-2000,1,1999-08-07,20:00,Lierse SK,3,1,Germinal,30,3530
2951181,1999-2000,1,1999-08-07,20:00,KFC Lommelse SK,1,0,KSC Lokeren,1986,282
2951182,1999-2000,1,1999-08-07,20:00,R Charleroi SC,2,1,KRC Harelbeke,22,1615
2951183,1999-2000,1,1999-08-07,20:00,Standard Luik,2,1,KV Mechelen,16,25
2951184,1999-2000,1,1999-08-07,20:00,KVC Westerlo,6,6,KRC Genk,2024,322
2951186,1999-2000,1,1999-08-08,15:00,Club Brugge,4,0,Sint-Truidense VV,3,373
2951185,1999-2000,1,1999-08-08,20:00,RSC Anderlecht,3,2,Excelsior Mouscron,35,224
2957577,1999-2000,2,1999-08-14,20:00,KVC Westerlo,2,1,Standard Luik,2024,16
2957578,1999-2000,2,1999-08-14,20:00,Sint-Truidense VV,1,1,KFC Verbroedering Geel,373,395
2957579,1999-2000,2,1999-08-14,20:00,KV Mechelen,2,1,R Charleroi SC,25,22
2957580,1999-2000,2,1999-08-14,20:00,KAA Gent,0,2,KRC Genk,7,322
