Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Uitploeg,NaamScorendePloeg,GoalTijdstip,GoalScorer,StandThuisploeg,StandUitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer
4008931.0,1963-1964,2,1963/09/15,15:00:00,Lierse SK,SL,SL,15:09,Roger Claessen,1,1,,
4008931.0,1963-1964,2,1963/09/15,15:00:00,Lierse SK,SL,Lierse SK,15:42,Gustaaf Ghijs,2,1,,
4008931.0,1963-1964,2,1963/09/15,15:00:00,Lierse SK,SL,Lierse SK,16:05,Frans Vermeyen,3,1,,
4008931.0,1963-1964,2,1963/09/15,15:00:00,Lierse SK,SL,SL,16:28,Roger Claessen,3,2,,
4008933.0,1963-1964,2,1963/09/15,15:00:00,RFC Luik,RAFC,RFC Luik,16:17,Jean-Marie Letawe,1,0,,
4008934.0,1963-1964,2,1963/09/15,15:00:00,Club Brugge,Beers.,Beers.,15:28,Fernand Van Hees,0,1,3,
4008934.0,1963-1964,2,1963/09/15,15:00:00,Club Brugge,Beers.,Beers.,15:52,Jan Verheyen,0,2,3,
4008934.0,1963-1964,2,1963/09/15,15:00:00,Club Brugge,Beers.,Beers.,16:02,Marcel Hermans,0,3,3,
4008935.0,1963-1964,2,1963/09/15,15:00:00,Berchem Sport,STVV,Berchem Sport,16:01,Carlo De Coster,1,0,28,
4008935.0,1963-1964,2,1963/09/15,15:00:00,Berchem Sport,STVV,STVV,16:20,Théophile Lolinga,1,1,28,
4008936.0,1963-1964,2,1963/09/15,15:00:00,Daring Club,KBFC,KBFC,15:21,Armand Peeters,0,1,,
4008936.0,1963-1964,2,1963/09/15,15:00:00,Daring Club,KBFC,Daring Club,15:25,Donald de Vlegelaer,1,1,,
4008936.0,1963-1964,2,1963/09/15,15:00:00,Daring Club,KBFC,KBFC,15:40,Armand Peeters,1,2,,
4008936.0,1963-1964,2,1963/09/15,15:00:00,Daring Club,KBFC,KBFC,15:58,Cyriel Vanherle,1,3,,
4008936.0,1963-1964,2,1963/09/15,15:00:00,Daring Club,KBFC,Daring Club,16:01,Maximilian Mayunga,2,3,,
4008936.0,1963-1964,2,1963/09/15,15:00:00,Daring Club,KBFC,Daring Club,16:10,Roger Foulon,3,3,,
4008938.0,1963-1964,2,1963/09/15,15:00:00,KFC Turnhout,Associ,KFC Turnhout,16:00,François Persegael,1,0,148,
4008938.0,1963-1964,2,1963/09/15,15:00:00,KFC Turnhout,Associ,KFC Turnhout,16:16,Hubert Lormans,2,0,148,
4008939.0,1963-1964,3,1963/09/21,20:00:00,ARA Gent,FCB,ARA Gent,20:48,James Storme,1,0,,
4008939.0,1963-1964,3,1963/09/21,20:00:00,ARA Gent,FCB,ARA Gent,21:01,Robert Mahieu,2,0,,
4008940.0,1963-1964,3,1963/09/22,15:00:00,KV Mechelen,SL,SL,15:10,Roger Claessen,0,1,25,
4008940.0,1963-1964,3,1963/09/22,15:00:00,KV Mechelen,SL,SL,15:43,Félix Van Bulck,0,2,25,
4008940.0,1963-1964,3,1963/09/22,15:00:00,KV Mechelen,SL,SL,16:02,Roger Claessen,0,3,25,
4008941.0,1963-1964,3,1963/09/22,15:00:00,RSC Anderlecht,Beers.,Beers.,15:06,Jan Verheyen,0,1,35,
4008941.0,1963-1964,3,1963/09/22,15:00:00,RSC Anderlecht,Beers.,RSC Anderlecht,16:06,Paul Van Himst,1,1,35,
4008942.0,1963-1964,3,1963/09/22,15:00:00,Antwerp FC,Diest,Antwerp FC,15:03,Jozef Deckers,1,0,,
4008948.0,1963-1964,4,1963/09/29,15:00:00,Club Brugge,RSCA,RSCA,15:03,Wilfried Puis,0,1,3,
4008948.0,1963-1964,4,1963/09/29,15:00:00,Club Brugge,RSCA,RSCA,15:42,Jean-Pierre Janssens,0,2,3,
4008948.0,1963-1964,4,1963/09/29,15:00:00,Club Brugge,RSCA,RSCA,15:44,Wilfried Puis,0,3,3,
4008948.0,1963-1964,4,1963/09/29,15:00:00,Club Brugge,RSCA,RSCA,15:52,Pierre Hanon,0,4,3,
4008948.0,1963-1964,4,1963/09/29,15:00:00,Club Brugge,RSCA,RSCA,16:20,Paul Van Himst,0,5,3,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,KFC Diest,15:01,Julien Van Roosbroeck,1,0,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,Beers.,15:05,Etienne Zaman,1,1,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,KFC Diest,15:15,Jef Van Camp,2,1,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,KFC Diest,15:35,Jef Van Camp,3,1,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,KFC Diest,15:36,Hans Van Rompay,4,1,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,Beers.,15:37,Etienne Zaman,4,2,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,KFC Diest,15:40,Jef Van Camp,5,2,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,KFC Diest,16:07,Jef Van Camp,6,2,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,Beers.,16:25,Etienne Zaman,6,3,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,Beers.,16:26,Etienne Zaman,6,4,41,
4008958.0,1963-1964,5,1963/10/06,15:00:00,KFC Diest,Beers.,Beers.,16:29,Louis Vanhemelrijck,6,5,41,
4008961.0,1963-1964,5,1963/10/06,15:00:00,Cercle Brugge,FCB,FCB,15:06,Antoine Van Poelvoorde,0,1,12,
4008961.0,1963-1964,5,1963/10/06,15:00:00,Cercle Brugge,FCB,Cercle Brugge,15:37,Eric Daels,1,1,12,
4008961.0,1963-1964,5,1963/10/06,15:00:00,Cercle Brugge,FCB,Cercle Brugge,16:26,Eric Buyse,2,1,12,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,RSC Anderlecht,15:14,Paul Van Himst,1,0,35,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,RSC Anderlecht,15:29,Jacques Stockman,2,0,35,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,RSC Anderlecht,15:37,Jef Jurion,3,0,35,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,RSC Anderlecht,15:40,Pierre Hanon,4,0,35,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,RSC Anderlecht,15:50,Jean Plaskie,5,0,35,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,RSC Anderlecht,15:54,Paul Van Himst,6,0,35,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,RSC Anderlecht,16:18,Orazio Schéna,7,0,35,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,RSC Anderlecht,16:22,Orazio Schéna,8,0,35,
4009092.0,1963-1964,22,1964/02/16,15:00:00,RSC Anderlecht,KFC Tu,KFC Tu,16:30,Lucien Weygers,8,1,35,
4009163.0,1964-1965,1,1964/09/04,19:30:00,RSC Anderlecht,RAFC,RSC Anderlecht,19:41,Johan Devrindt,1,0,35,
4009163.0,1964-1965,1,1964/09/04,19:30:00,RSC Anderlecht,RAFC,RSC Anderlecht,20:00,Paul Van Himst,2,0,35,
4009163.0,1964-1965,1,1964/09/04,19:30:00,RSC Anderlecht,RAFC,RSC Anderlecht,20:17,Jef Jurion,3,0,35,
4009163.0,1964-1965,1,1964/09/04,19:30:00,RSC Anderlecht,RAFC,RSC Anderlecht,20:28,Jacques Stockman,4,0,35,
4009163.0,1964-1965,1,1964/09/04,19:30:00,RSC Anderlecht,RAFC,RSC Anderlecht,20:30,Johan Devrindt,5,0,35,
4009163.0,1964-1965,1,1964/09/04,19:30:00,RSC Anderlecht,RAFC,RSC Anderlecht,20:55,Paul Van Himst,6,0,35,
4009164.0,1964-1965,1,1964/09/05,17:00:00,Berchem Sport,Diest,Berchem Sport,18:19,Johnny van Hostauyen,1,0,28,
4009165.0,1964-1965,1,1964/09/05,20:00:00,ARA Gent,RFCL,RFCL,20:03,Gérard Sulon,0,1,,
4009165.0,1964-1965,1,1964/09/05,20:00:00,ARA Gent,RFCL,ARA Gent,20:16,James Storme,1,1,,
4009165.0,1964-1965,1,1964/09/05,20:00:00,ARA Gent,RFCL,RFCL,20:17,Gérard Sulon,1,2,,
4009165.0,1964-1965,1,1964/09/05,20:00:00,ARA Gent,RFCL,RFCL,20:27,Jean-Marie Letawe,1,3,,
4009165.0,1964-1965,1,1964/09/05,20:00:00,ARA Gent,RFCL,ARA Gent,20:38,Denis Houf,2,3,,
4009165.0,1964-1965,1,1964/09/05,20:00:00,ARA Gent,RFCL,ARA Gent,21:18,Eric Lambert,3,3,,
4009166.0,1964-1965,1,1964/09/06,15:00:00,Standard Luik,Cercle,Standard Luik,15:22,Louis Pilot,1,0,16,
4009166.0,1964-1965,1,1964/09/06,15:00:00,Standard Luik,Cercle,Cercle,16:07,Johan Allemeersch,1,1,16,
4009166.0,1964-1965,1,1964/09/06,15:00:00,Standard Luik,Cercle,Standard Luik,16:07,Louis Pilot,2,1,16,
4009166.0,1964-1965,1,1964/09/06,15:00:00,Standard Luik,Cercle,Standard Luik,16:12,Roger Claessen,3,1,16,
4009167.0,1964-1965,1,1964/09/06,15:00:00,St-Truidense VV,Beers.,Beers.,15:22,Fernand Van Hees,0,1,,
4009168.0,1964-1965,1,1964/09/06,15:00:00,Beringen FC,RFC Ti,RFC Ti,15:11,Luciano Pradella,0,1,396,
4009168.0,1964-1965,1,1964/09/06,15:00:00,Beringen FC,RFC Ti,Beringen FC,15:20,Jean-Pierre Kasprzak,1,1,396,
4009168.0,1964-1965,1,1964/09/06,15:00:00,Beringen FC,RFC Ti,Beringen FC,16:10,Ludwig Zorgvliet,2,1,396,
4009168.0,1964-1965,1,1964/09/06,15:00:00,Beringen FC,RFC Ti,Beringen FC,16:12,Ludwig Zorgvliet,3,1,396,
4009169.0,1964-1965,1,1964/09/06,15:00:00,Club Brugge,DAR,Club Brugge,15:10,Walter Loske,1,0,3,
4009169.0,1964-1965,1,1964/09/06,15:00:00,Club Brugge,DAR,Club Brugge,15:13,Walter Loske,2,0,3,
4009169.0,1964-1965,1,1964/09/06,15:00:00,Club Brugge,DAR,Club Brugge,15:44,Johnny Thio,3,0,3,
4009169.0,1964-1965,1,1964/09/06,15:00:00,Club Brugge,DAR,Club Brugge,15:49,Antoine Van Poelvoorde,4,0,3,
4009169.0,1964-1965,1,1964/09/06,15:00:00,Club Brugge,DAR,Club Brugge,15:58,Johnny Thio,5,0,3,
4009169.0,1964-1965,1,1964/09/06,15:00:00,Club Brugge,DAR,Club Brugge,16:01,Pierre Havermaet,6,0,3,
4009170.0,1964-1965,1,1964/09/06,15:00:00,Union SG,Lierse,Union SG,15:12,Todor Veselinovic,1,0,,
4009170.0,1964-1965,1,1964/09/06,15:00:00,Union SG,Lierse,Lierse,15:34,Leo Hendrickx,1,1,,
4009170.0,1964-1965,1,1964/09/06,15:00:00,Union SG,Lierse,Lierse,15:56,Frans Vermeyen,1,2,,
4009171.0,1964-1965,2,1964/09/13,15:00:00,KFC Diest,SL,SL,15:26,István Sztáni,0,1,41,
4009171.0,1964-1965,2,1964/09/13,15:00:00,KFC Diest,SL,KFC Diest,16:02,Julien Van Roosbroeck,1,1,41,
4009171.0,1964-1965,2,1964/09/13,15:00:00,KFC Diest,SL,KFC Diest,16:14,Jef Van Camp,2,1,41,
4009171.0,1964-1965,2,1964/09/13,15:00:00,KFC Diest,SL,SL,16:19,István Sztáni,2,2,41,
4009172.0,1964-1965,2,1964/09/13,15:00:00,Beerschot AC,RSCA,RSCA,15:48,Jacques Stockman,0,1,,
4009172.0,1964-1965,2,1964/09/13,15:00:00,Beerschot AC,RSCA,RSCA,16:16,Johan Devrindt,0,2,,
4009173.0,1964-1965,2,1964/09/13,15:00:00,Antwerp FC,FCB,Antwerp FC,15:38,Jozef Rens,1,0,,
4009173.0,1964-1965,2,1964/09/13,15:00:00,Antwerp FC,FCB,FCB,15:55,Johnny Thio,1,1,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,RFC Luik,15:29,Jean-Marie Letawe,1,0,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,RFC Luik,15:32,Jean-Marie Letawe,2,0,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,RFC Luik,15:44,Denis Houf,3,0,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,KBFC,15:52,Cyriel Vanherle,3,1,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,RFC Luik,15:53,Gérard Sulon,4,1,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,RFC Luik,15:58,Gérard Sulon,5,1,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,RFC Luik,16:02,Gérard Sulon,6,1,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,KBFC,16:14,Roger de Condé,6,2,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,RFC Luik,16:17,Henri Depireux,7,2,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,KBFC,16:21,Roger de Condé,7,3,,
4009175.0,1964-1965,2,1964/09/13,15:00:00,RFC Luik,KBFC,RFC Luik,16:28,Henri Depireux,8,3,,
4009177.0,1964-1965,2,1964/09/13,15:00:00,Lierse SK,Associ,Lierse SK,16:00,Leo Hendrickx,1,0,,
4009177.0,1964-1965,2,1964/09/13,15:00:00,Lierse SK,Associ,Lierse SK,16:07,Leo Hendrickx,2,0,,
4009177.0,1964-1965,2,1964/09/13,15:00:00,Lierse SK,Associ,Lierse SK,16:29,Leo Hendrickx,3,0,,
4009179.0,1964-1965,3,1964/09/19,19:30:00,RSC Anderlecht,Cercle,RSC Anderlecht,19:38,Paul Van Himst,1,0,35,
4009179.0,1964-1965,3,1964/09/19,19:30:00,RSC Anderlecht,Cercle,RSC Anderlecht,19:52,Paul Van Himst,2,0,35,
4009179.0,1964-1965,3,1964/09/19,19:30:00,RSC Anderlecht,Cercle,RSC Anderlecht,20:11,Jacques Stockman,3,0,35,
4009179.0,1964-1965,3,1964/09/19,19:30:00,RSC Anderlecht,Cercle,Cercle,20:19,Johan Allemeersch,3,1,35,
4009179.0,1964-1965,3,1964/09/19,19:30:00,RSC Anderlecht,Cercle,RSC Anderlecht,20:51,Johan Devrindt,4,1,35,
4009180.0,1964-1965,3,1964/09/19,20:00:00,ARA Gent,RAFC,RAFC,20:04,Jef Van Gool,0,1,,
4009180.0,1964-1965,3,1964/09/19,20:00:00,ARA Gent,RAFC,ARA Gent,20:15,Urbain Segers,1,1,,
4009180.0,1964-1965,3,1964/09/19,20:00:00,ARA Gent,RAFC,ARA Gent,20:42,Robert Mahieu,2,1,,
4009180.0,1964-1965,3,1964/09/19,20:00:00,ARA Gent,RAFC,ARA Gent,20:44,Noël Van De Velde,3,1,,
4009180.0,1964-1965,3,1964/09/19,20:00:00,ARA Gent,RAFC,ARA Gent,21:10,James Storme,4,1,,
4009181.0,1964-1965,3,1964/09/20,15:00:00,Standard Luik,RFC Ti,RFC Ti,15:02,Rene Andries,0,1,16,
4009181.0,1964-1965,3,1964/09/20,15:00:00,Standard Luik,RFC Ti,Standard Luik,15:56,Roger Claessen,1,1,16,
4009181.0,1964-1965,3,1964/09/20,15:00:00,Standard Luik,RFC Ti,RFC Ti,15:59,Hubert Van Dormael,1,2,16,
4009181.0,1964-1965,3,1964/09/20,15:00:00,Standard Luik,RFC Ti,Standard Luik,16:05,Luizinho,2,2,16,
4009182.0,1964-1965,3,1964/09/20,15:00:00,Berchem Sport,Beers.,Beers.,15:40,Robert Weyn,0,1,28,
4009182.0,1964-1965,3,1964/09/20,15:00:00,Berchem Sport,Beers.,Beers.,15:48,Etienne Zaman,0,2,28,
4009182.0,1964-1965,3,1964/09/20,15:00:00,Berchem Sport,Beers.,Beers.,15:55,Etienne Zaman,0,3,28,
4009182.0,1964-1965,3,1964/09/20,15:00:00,Berchem Sport,Beers.,Beers.,16:02,Etienne Zaman,0,4,28,
4009182.0,1964-1965,3,1964/09/20,15:00:00,Berchem Sport,Beers.,Beers.,16:15,Fernand Van Hees,0,5,28,
4009183.0,1964-1965,3,1964/09/20,15:00:00,Beringen FC,DAR,Beringen FC,15:25,Ludwig Zorgvliet,1,0,396,
4009183.0,1964-1965,3,1964/09/20,15:00:00,Beringen FC,DAR,Beringen FC,15:27,Walter Snyers,2,0,396,
4009183.0,1964-1965,3,1964/09/20,15:00:00,Beringen FC,DAR,Beringen FC,15:43,Walter Snyers,3,0,396,
4009183.0,1964-1965,3,1964/09/20,15:00:00,Beringen FC,DAR,DAR,16:01,Roland Coclet,3,1,396,
4009183.0,1964-1965,3,1964/09/20,15:00:00,Beringen FC,DAR,DAR,16:04,Maximilian Mayunga,3,2,396,
4009183.0,1964-1965,3,1964/09/20,15:00:00,Beringen FC,DAR,Beringen FC,16:14,Jean-Pierre Kasprzak,4,2,396,
4009183.0,1964-1965,3,1964/09/20,15:00:00,Beringen FC,DAR,Beringen FC,16:15,René Neven,5,2,396,
4009183.0,1964-1965,3,1964/09/20,15:00:00,Beringen FC,DAR,DAR,16:28,Jacques Van Craenenbroeck,5,3,396,
4009184.0,1964-1965,3,1964/09/20,15:00:00,Club Brugge,Lierse,Club Brugge,15:43,Walter Loske,1,0,3,
4009184.0,1964-1965,3,1964/09/20,15:00:00,Club Brugge,Lierse,Lierse,16:09,Alois Alfred Goossens,1,1,3,
4009185.0,1964-1965,3,1964/09/20,15:00:00,St-Truidense VV,Diest,St-Truidense VV,15:14,Lucien N'Dala,1,0,,
4009185.0,1964-1965,3,1964/09/20,15:00:00,St-Truidense VV,Diest,St-Truidense VV,16:23,Roger Maes,2,0,,
4009186.0,1964-1965,3,1964/09/20,15:00:00,Union SG,RFCL,RFCL,15:13,Gérard Sulon,0,1,,
4009186.0,1964-1965,3,1964/09/20,15:00:00,Union SG,RFCL,Union SG,16:00,Julien Kialunda,1,1,,
4009186.0,1964-1965,3,1964/09/20,15:00:00,Union SG,RFCL,Union SG,16:02,Tomislav Kaloperovic,2,1,,
4009188.0,1964-1965,4,1964/09/27,14:30:00,St-Truidense VV,RSCA,RSCA,14:33,Wilfried Puis,0,1,,
4009188.0,1964-1965,4,1964/09/27,14:30:00,St-Truidense VV,RSCA,RSCA,14:50,Johan Devrindt,0,2,,
4009188.0,1964-1965,4,1964/09/27,14:30:00,St-Truidense VV,RSCA,RSCA,15:10,Pierre Hanon,0,3,,
4009188.0,1964-1965,4,1964/09/27,14:30:00,St-Truidense VV,RSCA,RSCA,15:50,Paul Van Himst,0,4,,
4009188.0,1964-1965,4,1964/09/27,14:30:00,St-Truidense VV,RSCA,St-Truidense VV,15:57,Odilon Polleunis,1,4,,
4009190.0,1964-1965,4,1964/09/27,15:00:00,Cercle Brugge,BerchS,BerchS,15:12,Frans Schellens,0,1,12,
4009190.0,1964-1965,4,1964/09/27,15:00:00,Cercle Brugge,BerchS,Cercle Brugge,15:16,Max Höllriegel,1,1,12,
4009190.0,1964-1965,4,1964/09/27,15:00:00,Cercle Brugge,BerchS,Cercle Brugge,15:40,Gilbert Bailliu,2,1,12,
4009190.0,1964-1965,4,1964/09/27,15:00:00,Cercle Brugge,BerchS,BerchS,15:50,Marc Pollet,2,2,12,
4009191.0,1964-1965,4,1964/09/27,15:00:00,Lierse SK,KBFC,KBFC,15:17,Ludwig Zorgvliet,0,1,,
4009191.0,1964-1965,4,1964/09/27,15:00:00,Lierse SK,KBFC,Lierse SK,15:22,Frans Vermeyen,1,1,,
4009191.0,1964-1965,4,1964/09/27,15:00:00,Lierse SK,KBFC,Lierse SK,15:24,Frans Vermeyen,2,1,,
4009191.0,1964-1965,4,1964/09/27,15:00:00,Lierse SK,KBFC,Lierse SK,15:40,Alois Alfred Goossens,3,1,,
4009191.0,1964-1965,4,1964/09/27,15:00:00,Lierse SK,KBFC,Lierse SK,15:58,Frans Vermeyen,4,1,,
4009191.0,1964-1965,4,1964/09/27,15:00:00,Lierse SK,KBFC,Lierse SK,15:59,Frans Vermeyen,5,1,,
4009191.0,1964-1965,4,1964/09/27,15:00:00,Lierse SK,KBFC,KBFC,16:12,Ludwig Zorgvliet,5,2,,
4009192.0,1964-1965,4,1964/09/27,15:00:00,RFC Tilleur,FCB,RFC Tilleur,15:03,Hubert Van Dormael,1,0,,
4009192.0,1964-1965,4,1964/09/27,15:00:00,RFC Tilleur,FCB,RFC Tilleur,15:32,René Delchambre,2,0,,
4009192.0,1964-1965,4,1964/09/27,15:00:00,RFC Tilleur,FCB,RFC Tilleur,15:41,Hubert Van Dormael,3,0,,
4009192.0,1964-1965,4,1964/09/27,15:00:00,RFC Tilleur,FCB,FCB,16:26,Christiaan Desmet,3,1,,
4009194.0,1964-1965,4,1964/09/27,15:00:00,KFC Diest,Associ,Associ,15:32,Urbain Segers,0,1,41,
4009194.0,1964-1965,4,1964/09/27,15:00:00,KFC Diest,Associ,KFC Diest,15:38,Marcel Maes,1,1,41,
4009194.0,1964-1965,4,1964/09/27,15:00:00,KFC Diest,Associ,Associ,15:58,Eric Lambert,1,2,41,
4009194.0,1964-1965,4,1964/09/27,15:00:00,KFC Diest,Associ,KFC Diest,16:05,Henri Saenen,2,2,41,
4009195.0,1964-1965,5,1964/10/10,19:30:00,ARA Gent,KBFC,ARA Gent,19:40,Eric Lambert,1,0,,
4009195.0,1964-1965,5,1964/10/10,19:30:00,ARA Gent,KBFC,ARA Gent,20:39,James Storme,2,0,,
4009197.0,1964-1965,5,1964/10/11,15:00:00,RFC Luik,RAFC,RFC Luik,16:29,Henri Klein,1,0,,
4009200.0,1964-1965,5,1964/10/11,15:00:00,Cercle Brugge,RFC Ti,Cercle Brugge,15:48,Gilbert Bailliu,1,0,12,
4009200.0,1964-1965,5,1964/10/11,15:00:00,Cercle Brugge,RFC Ti,RFC Ti,15:54,Joseph Rutten,1,1,12,
4009200.0,1964-1965,5,1964/10/11,15:00:00,Cercle Brugge,RFC Ti,Cercle Brugge,16:07,Max Höllriegel,2,1,12,
4009200.0,1964-1965,5,1964/10/11,15:00:00,Cercle Brugge,RFC Ti,Cercle Brugge,16:26,Johan Allemeersch,3,1,12,
4009198.0,1964-1965,5,1964/10/11,19:00:00,Union SG,Beers.,Beers.,19:03,Etienne Zaman,0,1,,
4009198.0,1964-1965,5,1964/10/11,19:00:00,Union SG,Beers.,Beers.,19:26,Marcel Hermans,0,2,,
4009198.0,1964-1965,5,1964/10/11,19:00:00,Union SG,Beers.,Beers.,20:00,Etienne Zaman,0,3,,
4009198.0,1964-1965,5,1964/10/11,19:00:00,Union SG,Beers.,Union SG,20:02,Julien Kialunda,1,3,,
4009275.0,1964-1965,5,1965/01/03,14:30:00,RSC Anderlecht,DAR,RSC Anderlecht,15:00,Jean Plaskie,1,0,35,
4009275.0,1964-1965,5,1965/01/03,14:30:00,RSC Anderlecht,DAR,RSC Anderlecht,15:13,Johan Devrindt,2,0,35,
4009275.0,1964-1965,5,1965/01/03,14:30:00,RSC Anderlecht,DAR,RSC Anderlecht,15:21,Wilfried Puis,3,0,35,
4009275.0,1964-1965,5,1965/01/03,14:30:00,RSC Anderlecht,DAR,RSC Anderlecht,15:24,Jef Jurion,4,0,35,
4009202.0,1964-1965,6,1964/10/17,19:30:00,RSC Anderlecht,Diest,RSC Anderlecht,19:39,Paul Van Himst,1,0,35,
4009202.0,1964-1965,6,1964/10/17,19:30:00,RSC Anderlecht,Diest,Diest,19:55,Jean Segers,1,1,35,
4009202.0,1964-1965,6,1964/10/17,19:30:00,RSC Anderlecht,Diest,RSC Anderlecht,20:20,Jacques Stockman,2,1,35,
4009202.0,1964-1965,6,1964/10/17,19:30:00,RSC Anderlecht,Diest,Diest,20:49,Willy Karremans,2,2,35,
4009202.0,1964-1965,6,1964/10/17,19:30:00,RSC Anderlecht,Diest,RSC Anderlecht,20:59,Jef Jurion,3,2,35,
4009209.0,1964-1965,6,1964/10/18,15:00:00,RFC Tilleur,RFCL,RFCL,15:50,Henri Klein,0,1,,
4009206.0,1964-1965,6,1964/10/18,15:00:00,St-Truidense VV,Cercle,St-Truidense VV,15:09,Odilon Polleunis,1,0,,
4009206.0,1964-1965,6,1964/10/18,15:00:00,St-Truidense VV,Cercle,St-Truidense VV,15:40,Théophile Lolinga,2,0,,
4009206.0,1964-1965,6,1964/10/18,15:00:00,St-Truidense VV,Cercle,St-Truidense VV,15:45,Théophile Lolinga,3,0,,
4009206.0,1964-1965,6,1964/10/18,15:00:00,St-Truidense VV,Cercle,St-Truidense VV,15:46,Walter Neefs,4,0,,
4009206.0,1964-1965,6,1964/10/18,15:00:00,St-Truidense VV,Cercle,St-Truidense VV,15:51,Théophile Lolinga,5,0,,
4009206.0,1964-1965,6,1964/10/18,15:00:00,St-Truidense VV,Cercle,St-Truidense VV,16:09,Godfried Van Den Boer,6,0,,
4009206.0,1964-1965,6,1964/10/18,15:00:00,St-Truidense VV,Cercle,St-Truidense VV,16:17,Théophile Lolinga,7,0,,
4009206.0,1964-1965,6,1964/10/18,15:00:00,St-Truidense VV,Cercle,St-Truidense VV,16:26,Théophile Lolinga,8,0,,
4009207.0,1964-1965,6,1964/10/18,15:00:00,Club Brugge,Associ,Associ,15:20,Eric Lambert,0,1,3,
4009207.0,1964-1965,6,1964/10/18,15:00:00,Club Brugge,Associ,Associ,16:05,Cyprièn Bula,0,2,3,
4009207.0,1964-1965,6,1964/10/18,15:00:00,Club Brugge,Associ,Club Brugge,16:10,Johnny Thio,1,2,3,
4009240.0,1964-1965,10,1964/11/22,14:00:00,RFC Tilleur,Lierse,RFC Tilleur,14:06,Jean-Paul Colonval,1,0,,
4009240.0,1964-1965,10,1964/11/22,14:00:00,RFC Tilleur,Lierse,RFC Tilleur,14:12,Jean-Paul Colonval,2,0,,
4009240.0,1964-1965,10,1964/11/22,14:00:00,RFC Tilleur,Lierse,RFC Tilleur,14:50,Jean-Paul Colonval,3,0,,
4009240.0,1964-1965,10,1964/11/22,14:00:00,RFC Tilleur,Lierse,RFC Tilleur,15:12,Jean-Paul Colonval,4,0,,
4009247.0,1964-1965,11,1964/11/29,15:00:00,Club Brugge,STVV,Club Brugge,15:09,Raoul Lambert,1,0,3,
4009247.0,1964-1965,11,1964/11/29,15:00:00,Club Brugge,STVV,STVV,15:52,Roger Maes,1,1,3,
4009247.0,1964-1965,11,1964/11/29,15:00:00,Club Brugge,STVV,STVV,16:00,Roger Maes,1,2,3,
4009247.0,1964-1965,11,1964/11/29,15:00:00,Club Brugge,STVV,STVV,16:11,Odilon Polleunis,1,3,3,
4009247.0,1964-1965,11,1964/11/29,15:00:00,Club Brugge,STVV,Club Brugge,16:12,Johnny Thio,2,3,3,
4009247.0,1964-1965,11,1964/11/29,15:00:00,Club Brugge,STVV,Club Brugge,16:14,Walter Loske,3,3,3,
4009252.0,1964-1965,12,1964/12/06,14:00:00,RFC Tilleur,RAFC,RFC Tilleur,14:02,Jean-Paul Colonval,1,0,,
4009252.0,1964-1965,12,1964/12/06,14:00:00,RFC Tilleur,RAFC,RFC Tilleur,14:13,Guy Grimbérieux,2,0,,
