Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer,Thuisploeg_roepnaam,Uitploeg_roepnaam
3670208,1986-1987,18,1987/01/25,15:00,RC Luik,1,0,RWD Molenbeek,4,47,RFC Luik,RWD Molenbeek
3670209,1986-1987,18,1987/01/25,15:00,Antwerp FC,4,1,R Charleroi SC,1,22,Royal Antwerp FC,R Charleroi SC
3670210,1986-1987,18,1987/01/25,15:00,KSV Waregem,1,2,Club Brugge,4451,3,KSV Waregem,Club Brugge
3670211,1986-1987,18,1987/01/25,15:00,KAA Gent,0,1,Standard Luik,7,16,KAA Gent,Standard Luik
3670213,1986-1987,19,1987/01/31,19:30,RFC Seraing,0,1,KSK Beveren,17,2300,RFC Seraing,KSK Beveren
3670212,1986-1987,19,1987/01/31,20:00,VAC Beerschot,0,0,KSV Waregem,13,4451,Beerschot,KSV Waregem
3670214,1986-1987,19,1987/02/01,15:00,Berchem Sport,0,2,KAA Gent,28,7,Berchem Sport,KAA Gent
3670215,1986-1987,19,1987/02/01,15:00,Standard Luik,1,1,Racing Jet,16,4549,Standard Luik,Racing Jet Brussel
3670216,1986-1987,19,1987/02/01,15:00,KSC Lokeren,1,1,KV Mechelen,282,25,KSC Lokeren,KV Mechelen
3670217,1986-1987,19,1987/02/01,15:00,Club Brugge,1,1,Antwerp FC,3,1,Club Brugge,Royal Antwerp FC
3670218,1986-1987,19,1987/02/01,15:00,RWD Molenbeek,1,0,Cercle Brugge,47,12,RWD Molenbeek,Cercle Brugge
3670219,1986-1987,19,1987/02/01,15:00,KV Kortrijk,1,1,RSC Anderlecht,19,35,KV Kortrijk,RSC Anderlecht
3670264,1986-1987,19,1987/03/19,20:00,R Charleroi SC,3,0,RC Luik,22,4,R Charleroi SC,RFC Luik
3670229,1986-1987,20,1987/02/14,20:00,KV Mechelen,2,0,Racing Jet,25,4549,KV Mechelen,Racing Jet Brussel
3670230,1986-1987,20,1987/02/14,20:00,KSK Beveren,2,1,KV Kortrijk,2300,19,KSK Beveren,KV Kortrijk
3670231,1986-1987,20,1987/02/14,20:00,RSC Anderlecht,1,1,RWD Molenbeek,35,47,RSC Anderlecht,RWD Molenbeek
3670232,1986-1987,20,1987/02/15,15:00,KSV Waregem,3,1,KSC Lokeren,4451,282,KSV Waregem,KSC Lokeren
3670233,1986-1987,20,1987/02/15,15:00,KAA Gent,2,2,RFC Seraing,7,17,KAA Gent,RFC Seraing
3670234,1986-1987,20,1987/02/15,15:00,Cercle Brugge,1,1,R Charleroi SC,12,22,Cercle Brugge,R Charleroi SC
3670235,1986-1987,20,1987/02/15,15:00,Antwerp FC,1,1,VAC Beerschot,1,13,Royal Antwerp FC,Beerschot
