Seizoen,Speeldag,Match-ID,Datum,Tijdstip,Naam thuisploeg,Resultaat thuisploeg,Resultaat uitploeg,Naam uitploeg
2022-2023,24,3851103,"zaterdag,za4 feb. 2023",18:15 uur,(18.)RFC Seraing,2,1,OH Leuven(10.)
2022-2023,24,3851108,"zaterdag,za4 feb. 2023",18:15 uur,(15.)KAS Eupen,1,1,KVC Westerlo(7.)
2022-2023,24,3851107,"zaterdag,za4 feb. 2023",20:45 uur,(9.)St-Truidense VV,1,0,KV Kortrijk(14.)
2022-2023,24,3851102,"zondag,zo5 feb. 2023",13:30 uur,(3.)Antwerp FC,0,0,Club Brugge(4.)
2022-2023,24,3851106,"zondag,zo5 feb. 2023",16:00 uur,(12.)KV Mechelen,2,2,R Charleroi SC(13.)
2022-2023,24,3851101,"zondag,zo5 feb. 2023",18:30 uur,(5.)KAA Gent,2,3,KRC Genk(1.)
2022-2023,24,3851105,"zondag,zo5 feb. 2023",19:15 uur,(2.)Union SG,4,0,Zulte Waregem(16.)
2022-2023,25,3851177,"vrijdag,vr10 feb. 2023",20:00 uur,(11.)OH Leuven,0,0,Cercle Brugge(9.)
2022-2023,25,3851181,"vrijdag,vr10 feb. 2023",20:45 uur,(14.)KAS Eupen,2,1,KV Mechelen(12.)
2022-2023,25,3851173,"vrijdag,vr10 feb. 2023",20:45 uur,(4.)Club Brugge,1,1,Union SG(2.)
2022-2023,25,3851179,"zaterdag,za11 feb. 2023",16:00 uur,(7.)KVC Westerlo,3,3,KAA Gent(5.)
2022-2023,25,3851180,"zaterdag,za11 feb. 2023",18:15 uur,(13.)R Charleroi SC,3,0,RFC Seraing(17.)
2022-2023,25,3851176,"zondag,zo12 feb. 2023",13:30 uur,(1.)KRC Genk,0,1,Antwerp FC(3.)
2022-2023,25,3851174,"zondag,zo12 feb. 2023",16:00 uur,(10.)RSC Anderlecht,3,1,St-Truidense VV(8.)
2022-2023,25,3851175,"zondag,zo12 feb. 2023",18:30 uur,(6.)Standard Luik,0,2,KV Kortrijk(15.)
2022-2023,25,3851178,"zondag,zo12 feb. 2023",19:15 uur,(16.)Zulte Waregem,1,1,KV Oostende(18.)
2022-2023,26,3851215,"vrijdag,vr17 feb. 2023",20:45 uur,(13.)KV Mechelen,2,2,KRC Genk(1.)
2022-2023,26,3851210,"zaterdag,za18 feb. 2023",16:00 uur,(3.)Antwerp FC,2,0,KAS Eupen(15.)
2022-2023,26,3851212,"zaterdag,za18 feb. 2023",18:15 uur,(18.)RFC Seraing,1,1,Zulte Waregem(16.)
2022-2023,26,3851217,"zaterdag,za18 feb. 2023",18:15 uur,(17.)KV Oostende,0,0,R Charleroi SC(12.)
2022-2023,26,3851214,"zaterdag,za18 feb. 2023",20:45 uur,(2.)Union SG,2,4,Standard Luik(6.)
2022-2023,26,3851213,"zondag,zo19 feb. 2023",13:30 uur,(8.)Cercle Brugge,2,2,Club Brugge(4.)
2022-2023,26,3851209,"zondag,zo19 feb. 2023",16:00 uur,(5.)KAA Gent,2,0,OH Leuven(11.)
2022-2023,26,3851211,"zondag,zo19 feb. 2023",18:30 uur,(14.)KV Kortrijk,2,2,RSC Anderlecht(10.)
2022-2023,26,3851216,"zondag,zo19 feb. 2023",19:15 uur,(9.)St-Truidense VV,0,1,KVC Westerlo(7.)
2022-2023,27,3851304,"vrijdag,vr24 feb. 2023",20:45 uur,(16.)Zulte Waregem,3,3,KV Kortrijk(14.)
2022-2023,27,3851303,"zaterdag,za25 feb. 2023",16:00 uur,(18.)RFC Seraing,0,2,KV Mechelen(13.)
2022-2023,27,3851301,"zaterdag,za25 feb. 2023",18:15 uur,(1.)KRC Genk,3,0,KV Oostende(17.)
2022-2023,27,3851307,"zaterdag,za25 feb. 2023",18:15 uur,(15.)KAS Eupen,2,2,Cercle Brugge(8.)
2022-2023,27,3851305,"zaterdag,za25 feb. 2023",20:45 uur,(7.)KVC Westerlo,4,2,Union SG(2.)
2022-2023,27,3851299,"zondag,zo26 feb. 2023",13:30 uur,(4.)Club Brugge,2,0,KAA Gent(5.)
2022-2023,27,3851302,"zondag,zo26 feb. 2023",16:00 uur,(12.)OH Leuven,1,1,Antwerp FC(3.)
2022-2023,27,3851300,"zondag,zo26 feb. 2023",18:30 uur,(9.)RSC Anderlecht,2,2,Standard Luik(6.)
2022-2023,27,3851306,"zondag,zo26 feb. 2023",19:15 uur,(11.)R Charleroi SC,1,0,St-Truidense VV(10.)
2022-2023,28,3851127,"vrijdag,vr3 mrt. 2023",20:45 uur,(17.)KV Oostende,3,0,Club Brugge(4.)
2022-2023,28,3851123,"zaterdag,za4 mrt. 2023",16:00 uur,(14.)KV Kortrijk,0,1,R Charleroi SC(10.)
2022-2023,28,3851122,"zaterdag,za4 mrt. 2023",18:15 uur,(13.)OH Leuven,4,2,Zulte Waregem(16.)
2022-2023,28,3851124,"zaterdag,za4 mrt. 2023",18:15 uur,(8.)Cercle Brugge,3,1,RFC Seraing(18.)
2022-2023,28,3851119,"zaterdag,za4 mrt. 2023",20:45 uur,(7.)Standard Luik,2,0,KVC Westerlo(6.)
2022-2023,28,3851126,"zondag,zo5 mrt. 2023",13:30 uur,(11.)St-Truidense VV,2,2,KRC Genk(1.)
2022-2023,28,3851121,"zondag,zo5 mrt. 2023",16:00 uur,(3.)Antwerp FC,5,0,KV Mechelen(12.)
2022-2023,28,3851120,"zondag,zo5 mrt. 2023",18:30 uur,(5.)KAA Gent,1,0,RSC Anderlecht(9.)
2022-2023,28,3851125,"zondag,zo5 mrt. 2023",19:15 uur,(2.)Union SG,2,1,KAS Eupen(15.)
2022-2023,29,3851234,"vrijdag,vr10 mrt. 2023",20:45 uur,(9.)R Charleroi SC,0,1,OH Leuven(11.)
2022-2023,29,3851232,"zaterdag,za11 mrt. 2023",16:00 uur,(13.)KV Mechelen,1,0,St-Truidense VV(12.)
2022-2023,29,3851233,"zaterdag,za11 mrt. 2023",18:15 uur,(7.)KVC Westerlo,3,1,KV Kortrijk(14.)
2022-2023,29,3851235,"zaterdag,za11 mrt. 2023",18:15 uur,(15.)KAS Eupen,4,4,KV Oostende(16.)
2022-2023,29,3851230,"zaterdag,za11 mrt. 2023",20:45 uur,(18.)RFC Seraing,0,2,Antwerp FC(3.)
2022-2023,29,3851227,"zondag,zo12 mrt. 2023",13:30 uur,(4.)Club Brugge,2,0,Standard Luik(6.)
2022-2023,29,3851231,"zondag,zo12 mrt. 2023",16:00 uur,(17.)Zulte Waregem,2,6,KAA Gent(5.)
2022-2023,29,3851229,"zondag,zo12 mrt. 2023",18:30 uur,(1.)KRC Genk,1,2,Union SG(2.)
2022-2023,29,3851228,"zondag,zo12 mrt. 2023",19:15 uur,(10.)RSC Anderlecht,2,0,Cercle Brugge(8.)
2022-2023,30,3851313,"vrijdag,vr17 mrt. 2023",20:45 uur,(8.)Cercle Brugge,1,1,KRC Genk(1.)
2022-2023,30,3851312,"zaterdag,za18 mrt. 2023",16:00 uur,(14.)KV Kortrijk,1,0,Club Brugge(4.)
2022-2023,30,3851315,"zaterdag,za18 mrt. 2023",18:15 uur,(13.)St-Truidense VV,2,1,RFC Seraing(18.)
2022-2023,30,3851316,"zaterdag,za18 mrt. 2023",18:15 uur,(16.)KV Oostende,1,2,KVC Westerlo(6.)
2022-2023,30,3851308,"zaterdag,za18 mrt. 2023",20:45 uur,(7.)Standard Luik,2,2,Zulte Waregem(17.)
2022-2023,30,3851310,"zondag,zo19 mrt. 2023",13:30 uur,(3.)Antwerp FC,0,1,R Charleroi SC(11.)
2022-2023,30,3851311,"zondag,zo19 mrt. 2023",16:00 uur,(10.)OH Leuven,0,2,RSC Anderlecht(9.)
2022-2023,30,3851314,"zondag,zo19 mrt. 2023",18:30 uur,(2.)Union SG,2,1,KV Mechelen(12.)
2022-2023,30,3851309,"zondag,zo19 mrt. 2023",19:15 uur,(5.)KAA Gent,3,0,KAS Eupen(15.)
2022-2023,31,3851330,"vrijdag,vr31 mrt. 2023",20:45 uur,(17.)Zulte Waregem,0,2,Antwerp FC(3.)
2022-2023,31,3851328,"zaterdag,za1 apr. 2023",16:00 uur,(10.)Cercle Brugge,2,0,KV Kortrijk(14.)
2022-2023,31,3851327,"zaterdag,za1 apr. 2023",18:15 uur,(18.)RFC Seraing,0,5,KAA Gent(4.)
2022-2023,31,3851332,"zaterdag,za1 apr. 2023",18:15 uur,(6.)KVC Westerlo,2,3,R Charleroi SC(9.)
2022-2023,31,3851334,"zaterdag,za1 apr. 2023",20:45 uur,(16.)KV Oostende,1,3,Standard Luik(7.)
2022-2023,31,3851326,"zondag,zo2 apr. 2023",13:30 uur,(1.)KRC Genk,2,1,OH Leuven(11.)
2022-2023,31,3851333,"zondag,zo2 apr. 2023",16:00 uur,(15.)KAS Eupen,0,1,RSC Anderlecht(8.)
2022-2023,31,3851331,"zondag,zo2 apr. 2023",18:30 uur,(13.)KV Mechelen,0,3,Club Brugge(5.)
2022-2023,31,3851329,"zondag,zo2 apr. 2023",19:15 uur,(2.)Union SG,2,1,St-Truidense VV(12.)
2022-2023,32,3851344,"vrijdag,vr7 apr. 2023",20:45 uur,(5.)Club Brugge,2,0,RFC Seraing(18.)
2022-2023,32,3851349,"zaterdag,za8 apr. 2023",16:00 uur,(11.)OH Leuven,4,1,KV Mechelen(13.)
2022-2023,32,3851350,"zaterdag,za8 apr. 2023",16:00 uur,(14.)KV Kortrijk,0,0,KAS Eupen(15.)
2022-2023,32,3851352,"zaterdag,za8 apr. 2023",18:15 uur,(9.)R Charleroi SC,3,2,Zulte Waregem(17.)
2022-2023,32,3851347,"zaterdag,za8 apr. 2023",20:45 uur,(4.)KAA Gent,1,1,Union SG(2.)
2022-2023,32,3851345,"zondag,zo9 apr. 2023",13:30 uur,(8.)RSC Anderlecht,0,0,KVC Westerlo(7.)
2022-2023,32,3851348,"zondag,zo9 apr. 2023",16:00 uur,(3.)Antwerp FC,2,1,Cercle Brugge(10.)
2022-2023,32,3851346,"zondag,zo9 apr. 2023",18:30 uur,(6.)Standard Luik,2,0,KRC Genk(1.)
2022-2023,32,3851351,"zondag,zo9 apr. 2023",19:15 uur,(12.)St-Truidense VV,5,0,KV Oostende(16.)
2022-2023,33,3851353,"vrijdag,vr14 apr. 2023",20:45 uur,(6.)Standard Luik,3,1,R Charleroi SC(8.)
2022-2023,33,3851360,"zaterdag,za15 apr. 2023",16:00 uur,(15.)KAS Eupen,1,5,Zulte Waregem(17.)
2022-2023,33,3851356,"zaterdag,za15 apr. 2023",18:15 uur,(10.)Cercle Brugge,3,1,St-Truidense VV(12.)
2022-2023,33,3851361,"zaterdag,za15 apr. 2023",18:15 uur,(16.)KV Oostende,0,4,OH Leuven(11.)
2022-2023,33,3851359,"zaterdag,za15 apr. 2023",20:45 uur,(7.)KVC Westerlo,0,0,Club Brugge(5.)
2022-2023,33,3851354,"zondag,zo16 apr. 2023",13:30 uur,(1.)KRC Genk,5,2,RSC Anderlecht(9.)
2022-2023,33,3851358,"zondag,zo16 apr. 2023",16:00 uur,(13.)KV Mechelen,1,1,KAA Gent(4.)
2022-2023,33,3851355,"zondag,zo16 apr. 2023",18:30 uur,(3.)Antwerp FC,1,0,KV Kortrijk(14.)
2022-2023,33,3851357,"zondag,zo16 apr. 2023",19:15 uur,(2.)Union SG,2,1,RFC Seraing(18.)
2022-2023,34,3851340,"zaterdag,za22 apr. 2023",18:30 uur,(18.)RFC Seraing,1,1,KVC Westerlo(7.)
2022-2023,34,3851342,"zondag,zo23 apr. 2023",13:30 uur,(12.)St-Truidense VV,0,1,Antwerp FC(3.)
2022-2023,34,3851335,"zondag,zo23 apr. 2023",18:30 uur,(5.)Club Brugge,7,0,KAS Eupen(15.)
2022-2023,34,3851336,"zondag,zo23 apr. 2023",18:30 uur,(10.)RSC Anderlecht,2,3,KV Mechelen(13.)
2022-2023,34,3851337,"zondag,zo23 apr. 2023",18:30 uur,(4.)KAA Gent,1,2,KV Oostende(17.)
2022-2023,34,3851338,"zondag,zo23 apr. 2023",18:30 uur,(11.)OH Leuven,3,2,Standard Luik(6.)
2022-2023,34,3851339,"zondag,zo23 apr. 2023",18:30 uur,(14.)KV Kortrijk,2,4,Union SG(2.)
2022-2023,34,3851341,"zondag,zo23 apr. 2023",18:30 uur,(16.)Zulte Waregem,2,3,Cercle Brugge(9.)
2022-2023,34,3851343,"zondag,zo23 apr. 2023",18:30 uur,(8.)R Charleroi SC,2,2,KRC Genk(1.)
2023-2024,1,4093105,"vrijdag,vr28 jul. 2023",20:45 uur,(1.)Union SG,2,0,RSC Anderlecht(2.)
2023-2024,1,4093106,"zaterdag,za29 jul. 2023",16:00 uur,(15.)KAS Eupen,2,2,KVC Westerlo(10.)
2023-2024,1,4093107,"zaterdag,za29 jul. 2023",18:15 uur,(13.)R Charleroi SC,1,1,OH Leuven(12.)
2023-2024,1,4093108,"zaterdag,za29 jul. 2023",20:45 uur,(14.)RWDM,0,4,KRC Genk(6.)
2023-2024,1,4093109,"zondag,zo30 jul. 2023",13:30 uur,(4.)Antwerp FC,1,0,Cercle Brugge(5.)
2023-2024,1,4093110,"zondag,zo30 jul. 2023",16:00 uur,(7.)KAA Gent,3,2,KV Kortrijk(16.)
2023-2024,1,4093111,"zondag,zo30 jul. 2023",18:30 uur,(3.)Club Brugge,1,1,KV Mechelen(8.)
2023-2024,1,4093112,"zondag,zo30 jul. 2023",19:15 uur,(9.)St-Truidense VV,1,0,Standard Luik(11.)
2023-2024,2,4098763,"vrijdag,vr4 aug. 2023",20:45 uur,(14.)Standard Luik,0,1,Union SG(2.)
2023-2024,2,4098764,"zaterdag,za5 aug. 2023",16:00 uur,(1.)KRC Genk,0,1,KAS Eupen(9.)
2023-2024,2,4098765,"zaterdag,za5 aug. 2023",18:15 uur,(12.)Cercle Brugge,2,0,R Charleroi SC(6.)
2023-2024,2,4098766,"zaterdag,za5 aug. 2023",20:45 uur,(11.)OH Leuven,1,2,RWDM(16.)
2023-2024,2,4098767,"zondag,zo6 aug. 2023",13:30 uur,(15.)RSC Anderlecht,1,0,Antwerp FC(5.)
2023-2024,2,4098768,"zondag,zo6 aug. 2023",16:00 uur,(7.)KV Mechelen,0,1,KAA Gent(3.)
2023-2024,2,4098769,"zondag,zo6 aug. 2023",18:30 uur,(8.)KVC Westerlo,0,1,Club Brugge(10.)
2023-2024,2,4098770,"zondag,zo6 aug. 2023",19:15 uur,(13.)KV Kortrijk,0,1,St-Truidense VV(4.)
2023-2024,3,4098795,"vrijdag,vr11 aug. 2023",20:45 uur,(8.)Antwerp FC,6,0,KV Kortrijk(15.)
2023-2024,3,4098796,"zaterdag,za12 aug. 2023",16:00 uur,(10.)RWDM,1,0,KV Mechelen(11.)
2023-2024,3,4098797,"zaterdag,za12 aug. 2023",18:15 uur,(1.)Union SG,5,1,OH Leuven(13.)
2023-2024,3,4098799,"zondag,zo13 aug. 2023",13:30 uur,(3.)St-Truidense VV,0,1,RSC Anderlecht(9.)
2023-2024,3,4098798,"zondag,zo13 aug. 2023",16:00 uur,(7.)Cercle Brugge,0,1,KRC Genk(6.)
2023-2024,3,4098800,"zondag,zo13 aug. 2023",16:00 uur,(4.)KAS Eupen,0,5,Club Brugge(5.)
2023-2024,3,4098801,"zondag,zo13 aug. 2023",18:30 uur,(14.)R Charleroi SC,1,1,Standard Luik(16.)
2023-2024,3,4098802,"zondag,zo13 aug. 2023",19:15 uur,(12.)KVC Westerlo,1,3,KAA Gent(2.)
2023-2024,4,4098771,"vrijdag,vr18 aug. 2023",20:45 uur,(15.)OH Leuven,1,1,Antwerp FC(4.)
2023-2024,4,4098772,"zaterdag,za19 aug. 2023",16:00 uur,(13.)Standard Luik,0,1,Cercle Brugge(10.)
2023-2024,4,4098774,"zaterdag,za19 aug. 2023",20:45 uur,(12.)KV Mechelen,4,0,Union SG(1.)
2023-2024,4,4098775,"zondag,zo20 aug. 2023",13:30 uur,(7.)RSC Anderlecht,2,1,KVC Westerlo(14.)
2023-2024,4,4098773,"zondag,zo20 aug. 2023",16:00 uur,(5.)KRC Genk,0,0,R Charleroi SC(11.)
2023-2024,4,4098776,"zondag,zo20 aug. 2023",16:00 uur,(2.)KAA Gent,2,2,St-Truidense VV(6.)
2023-2024,4,4098777,"zondag,zo20 aug. 2023",18:30 uur,(3.)Club Brugge,7,1,RWDM(8.)
2023-2024,4,4098778,"zondag,zo20 aug. 2023",19:15 uur,(16.)KV Kortrijk,1,3,KAS Eupen(9.)
2023-2024,5,4098792,"zaterdag,za26 aug. 2023",16:00 uur,(15.)KVC Westerlo,2,3,KV Mechelen(11.)
2023-2024,5,4098789,"zaterdag,za26 aug. 2023",18:15 uur,(8.)KAS Eupen,3,1,OH Leuven(13.)
2023-2024,5,4098790,"zaterdag,za26 aug. 2023",20:45 uur,(16.)KV Kortrijk,1,1,Standard Luik(14.)
2023-2024,5,4098788,"zondag,zo27 aug. 2023",16:00 uur,(7.)St-Truidense VV,0,2,Cercle Brugge(9.)
2023-2024,5,4098793,"zondag,zo27 aug. 2023",18:30 uur,(4.)RSC Anderlecht,2,1,R Charleroi SC(12.)
2023-2024,5,4098787,"woensdag,wo27 sep. 2023",20:45 uur,(5.)Antwerp FC,0,0,KAA Gent(2.)
2023-2024,5,4098794,"donderdag,do28 sep. 2023",18:30 uur,(10.)RWDM,2,3,Union SG(3.)
2023-2024,5,4098791,"donderdag,do28 sep. 2023",20:45 uur,(1.)Club Brugge,1,1,KRC Genk(6.)
2023-2024,6,4098779,"vrijdag,vr1 sep. 2023",20:45 uur,(14.)OH Leuven,3,0,KV Kortrijk(16.)
2023-2024,6,4098780,"zaterdag,za2 sep. 2023",16:00 uur,(6.)Cercle Brugge,2,1,KVC Westerlo(15.)
2023-2024,6,4098781,"zaterdag,za2 sep. 2023",18:15 uur,(9.)KV Mechelen,1,0,KAS Eupen(5.)
2023-2024,6,4098782,"zaterdag,za2 sep. 2023",20:45 uur,(13.)Standard Luik,1,1,RWDM(11.)
2023-2024,6,4098783,"zondag,zo3 sep. 2023",13:30 uur,(4.)KAA Gent,2,1,Club Brugge(3.)
2023-2024,6,4098784,"zondag,zo3 sep. 2023",16:00 uur,(1.)Union SG,2,2,Antwerp FC(7.)
2023-2024,6,4098785,"zondag,zo3 sep. 2023",18:30 uur,(8.)KRC Genk,1,1,RSC Anderlecht(2.)
2023-2024,6,4098786,"zondag,zo3 sep. 2023",19:15 uur,(12.)R Charleroi SC,1,1,St-Truidense VV(10.)
2023-2024,7,4098955,"vrijdag,vr15 sep. 2023",20:45 uur,(15.)KVC Westerlo,0,3,Antwerp FC(8.)
2023-2024,7,4098956,"zaterdag,za16 sep. 2023",16:00 uur,(11.)RWDM,2,1,Cercle Brugge(4.)
2023-2024,7,4098957,"zaterdag,za16 sep. 2023",18:15 uur,(2.)Union SG,0,2,KRC Genk(9.)
2023-2024,7,4098958,"zaterdag,za16 sep. 2023",20:45 uur,(5.)Club Brugge,4,2,R Charleroi SC(13.)
2023-2024,7,4098959,"zondag,zo17 sep. 2023",13:30 uur,(7.)KAS Eupen,1,3,Standard Luik(14.)
2023-2024,7,4098960,"zondag,zo17 sep. 2023",16:00 uur,(16.)KV Kortrijk,2,2,RSC Anderlecht(3.)
2023-2024,7,4098961,"zondag,zo17 sep. 2023",18:30 uur,(12.)OH Leuven,1,1,KAA Gent(1.)
2023-2024,7,4098962,"zondag,zo17 sep. 2023",19:15 uur,(10.)St-Truidense VV,2,0,KV Mechelen(6.)
2023-2024,8,4098972,"vrijdag,vr22 sep. 2023",20:45 uur,(12.)Standard Luik,0,0,KVC Westerlo(16.)
2023-2024,8,4098978,"zaterdag,za23 sep. 2023",16:00 uur,(14.)R Charleroi SC,1,0,KV Kortrijk(15.)
2023-2024,8,4098977,"zaterdag,za23 sep. 2023",18:15 uur,(9.)KV Mechelen,1,2,OH Leuven(13.)
2023-2024,8,4098975,"zaterdag,za23 sep. 2023",20:45 uur,(6.)Antwerp FC,0,0,RWDM(11.)
2023-2024,8,4098973,"zondag,zo24 sep. 2023",13:30 uur,(7.)KRC Genk,3,3,St-Truidense VV(8.)
2023-2024,8,4098976,"zondag,zo24 sep. 2023",16:00 uur,(5.)Cercle Brugge,0,2,Union SG(4.)
2023-2024,8,4098971,"zondag,zo24 sep. 2023",18:30 uur,(3.)RSC Anderlecht,1,1,Club Brugge(2.)
2023-2024,8,4098974,"zondag,zo24 sep. 2023",19:15 uur,(1.)KAA Gent,2,1,KAS Eupen(10.)
2023-2024,9,4098886,"vrijdag,vr29 sep. 2023",20:45 uur,(16.)KV Kortrijk,2,1,Cercle Brugge(7.)
2023-2024,9,4098890,"zaterdag,za30 sep. 2023",16:00 uur,(11.)KAS Eupen,1,3,RSC Anderlecht(4.)
2023-2024,9,4098885,"zaterdag,za30 sep. 2023",18:15 uur,(12.)OH Leuven,1,2,Standard Luik(13.)
2023-2024,9,4098889,"zaterdag,za30 sep. 2023",20:45 uur,(10.)KV Mechelen,0,0,Antwerp FC(5.)
2023-2024,9,4098888,"zondag,zo1 okt. 2023",13:30 uur,(2.)Union SG,3,1,R Charleroi SC(14.)
2023-2024,9,4098884,"zondag,zo1 okt. 2023",16:00 uur,(6.)KRC Genk,3,3,KVC Westerlo(15.)
2023-2024,9,4098883,"zondag,zo1 okt. 2023",18:30 uur,(3.)Club Brugge,1,1,St-Truidense VV(8.)
2023-2024,9,4098887,"zondag,zo1 okt. 2023",19:15 uur,(9.)RWDM,1,1,KAA Gent(1.)
2023-2024,10,4098922,"vrijdag,vr6 okt. 2023",20:45 uur,(14.)R Charleroi SC,2,1,RWDM(9.)
2023-2024,10,4098919,"zaterdag,za7 okt. 2023",16:00 uur,(8.)Cercle Brugge,3,2,OH Leuven(13.)
2023-2024,10,4098921,"zaterdag,za7 okt. 2023",18:15 uur,(16.)KVC Westerlo,1,0,KV Kortrijk(15.)
2023-2024,10,4098915,"zaterdag,za7 okt. 2023",20:45 uur,(3.)RSC Anderlecht,3,1,KV Mechelen(10.)
2023-2024,10,4098916,"zondag,zo8 okt. 2023",13:30 uur,(12.)Standard Luik,2,1,Club Brugge(4.)
2023-2024,10,4098918,"zondag,zo8 okt. 2023",16:00 uur,(5.)Antwerp FC,4,1,KAS Eupen(11.)
2023-2024,10,4098917,"zondag,zo8 okt. 2023",18:30 uur,(2.)KAA Gent,1,1,KRC Genk(6.)
2023-2024,10,4098920,"zondag,zo8 okt. 2023",19:15 uur,(7.)St-Truidense VV,0,4,Union SG(1.)
2023-2024,11,4098897,"vrijdag,vr20 okt. 2023",20:45 uur,(1.)Union SG,4,1,KAS Eupen(12.)
2023-2024,11,4098894,"zaterdag,za21 okt. 2023",16:00 uur,(16.)KV Kortrijk,1,0,Club Brugge(5.)
2023-2024,11,4098895,"zaterdag,za21 okt. 2023",18:15 uur,(10.)RWDM,1,1,KVC Westerlo(15.)
2023-2024,11,4098898,"zaterdag,za21 okt. 2023",20:45 uur,(13.)R Charleroi SC,3,2,Antwerp FC(4.)
2023-2024,11,4098892,"zondag,zo22 okt. 2023",13:30 uur,(7.)KRC Genk,4,0,KV Mechelen(11.)
